carat;cut;color;clarity;depth;table;price;x;y;z
1;Premium;H;SI2;598;61;3360;624;617;371
1;Premium;I;SI1;622;62;3360;639;633;396
51;Premium;F;SI1;627;62;3360;509;496;315
1;Very Good;I;SI1;593;63;3360;652;647;385
7;Ideal;D;VS1;625;57;3361;565;568;354
82;Ideal;F;SI1;621;56;3361;604;6;374
78;Ideal;F;SI1;613;56;3362;592;6;364
8;Ideal;E;SI1;615;58;3362;596;6;368
91;Premium;G;SI2;613;60;3363;62;617;379
76;Ideal;H;VVS1;621;56;3363;581;589;363
63;Ideal;G;IF;619;56;3363;55;552;341
82;Good;F;VS2;609;622;3363;597;604;366
91;Ideal;H;SI2;603;57;3363;631;627;379
91;Premium;H;SI2;627;58;3363;617;614;386
91;Good;F;SI1;64;57;3363;617;608;392
91;Premium;H;SI2;629;59;3363;615;612;386
82;Ideal;H;VS1;615;56;3364;6;604;37
7;Premium;D;VS1;625;59;3365;569;564;354
75;Very Good;E;VS2;623;56;3365;579;584;362
95;Very Good;J;VS1;624;57;3365;625;629;391
83;Very Good;E;SI1;635;58;3365;593;598;378
8;Good;E;VS2;633;59;3365;582;587;37
74;Premium;D;VS1;627;56;3365;58;577;363
71;Very Good;D;VS2;619;59;3366;568;572;353
113;Ideal;F;I1;612;56;3366;676;671;412
76;Very Good;H;IF;626;57;3367;58;583;364
9;Very Good;F;SI2;624;57;3368;611;616;383
9;Very Good;F;SI2;63;56;3368;609;616;386
9;Very Good;F;SI2;626;56;3368;613;617;385
8;Premium;F;VS2;62;61;3369;599;591;369
69;Good;D;VVS2;615;61;3369;561;565;346
8;Very Good;F;VS2;632;55;3369;59;588;372
8;Ideal;F;VS2;627;54;3369;595;591;372
73;Premium;E;VS1;612;58;3370;577;583;355
73;Ideal;E;VS1;623;56;3370;575;58;36
73;Very Good;E;VS1;609;61;3370;579;581;353
84;Good;G;VS2;636;59;3370;589;594;376
7;Ideal;E;VS2;611;56;3370;576;581;353
9;Very Good;D;SI2;581;60;3371;624;626;363
9;Very Good;D;SI2;61;61;3371;615;617;376
71;Ideal;H;VVS2;617;57;3371;568;573;353
71;Ideal;H;VVS2;619;56;3371;572;576;355
9;Premium;H;SI2;583;60;3371;634;631;369
86;Premium;F;SI1;626;58;3372;601;606;378
87;Ideal;H;VS2;623;57;3372;608;612;38
76;Ideal;G;VS1;616;56;3372;582;587;36
71;Ideal;D;VS2;624;56;3372;574;57;357
82;Very Good;E;SI1;62;60;3373;596;6;371
52;Ideal;D;VVS1;621;54;3373;515;518;321
81;Ideal;E;SI1;615;56;3373;601;603;37
72;Very Good;E;VVS2;593;60;3374;587;583;347
74;Ideal;E;VS2;617;56;3374;581;586;36
7;Very Good;D;VS1;628;58;3375;565;568;356
72;Very Good;D;VS1;641;57;3375;568;571;365
9;Fair;H;VS2;656;55;3375;601;597;393
123;Premium;F;I1;608;59;3375;696;691;422
71;Very Good;E;VVS2;617;60;3376;57;574;353
93;Good;F;SI2;613;62;3376;617;626;381
91;Premium;I;VS2;624;61;3376;618;616;385
7;Ideal;E;VS2;61;56;3376;576;579;352
71;Ideal;E;SI1;617;55;3376;573;577;355
91;Premium;G;SI2;604;61;3376;628;621;377
101;Ideal;F;I1;622;54;3377;642;644;4
79;Ideal;E;VS2;593;57;3377;602;606;358
92;Premium;G;SI2;623;59;3377;615;62;385
9;Premium;G;SI2;583;60;3377;639;633;371
7;Premium;E;VVS2;606;60;3377;574;572;347
9;Premium;H;SI1;62;55;3377;621;617;384
9;Premium;I;SI1;63;60;3377;608;599;38
5;Good;D;IF;632;59;3378;499;504;317
5;Very Good;D;IF;629;59;3378;499;509;317
103;Premium;J;SI2;62;58;3378;647;652;403
73;Ideal;H;IF;616;55;3378;58;582;358
62;Ideal;G;IF;603;57;3378;554;561;335
95;Very Good;I;SI1;635;58;3378;619;616;392
91;Very Good;E;SI2;634;58;3379;615;609;388
91;Premium;E;SI2;585;60;3379;634;631;37
91;Premium;E;SI2;60;60;3379;628;623;375
82;Ideal;E;SI1;621;54;3380;598;603;373
7;Good;G;VVS1;585;62;3380;58;582;34
71;Ideal;E;VS1;62;57;3380;572;566;353
71;Premium;E;VVS2;59;59;3380;588;582;345
8;Very Good;G;VS1;635;57;3381;587;591;374
71;Ideal;E;VS2;616;56;3381;571;575;353
92;Good;I;SI1;633;58;3382;614;618;39
91;Very Good;H;SI2;634;57;3382;61;618;389
6;Ideal;D;VVS2;619;55;3382;541;545;336
3;Very Good;I;SI1;612;58;405;428;431;263
3;Ideal;G;SI2;606;56;405;435;44;265
31;Very Good;I;VS2;593;59;406;438;442;261
3;Very Good;I;VS2;627;56;407;427;428;268
3;Very Good;I;VS2;607;56;407;432;434;263
25;Very Good;G;VS2;619;57;407;405;408;251
25;Very Good;G;VS2;63;54;407;404;406;255
27;Very Good;E;VS1;638;60;407;403;409;259
27;Very Good;E;SI1;612;57;407;42;423;258
3;Ideal;I;VS2;623;56;407;428;429;267
3;Ideal;I;VS2;624;55;407;432;434;27
32;Ideal;G;SI2;613;56;407;444;447;273
3;Ideal;H;SI1;62;58;407;425;433;266
3;Ideal;H;SI1;629;53;407;428;431;27
25;Ideal;G;SI1;623;57;407;403;409;253
24;Ideal;F;VS2;618;57;408;397;399;246
3;Ideal;H;SI2;60;56;408;441;443;265
31;Very Good;G;SI2;623;57;408;433;437;271
31;Good;G;SI2;632;55;408;431;433;273
31;Premium;I;SI1;613;58;408;434;437;267
31;Ideal;I;SI1;627;56;408;43;434;271
31;Premium;J;VS1;607;60;408;434;439;265
31;Very Good;I;SI1;614;61;408;434;439;268
31;Very Good;G;SI2;63;57;408;432;435;273
31;Good;I;SI1;635;56;408;428;432;273
31;Very Good;G;SI2;618;59;408;43;434;267
31;Premium;J;VS1;618;59;408;431;433;267
31;Premium;I;SI1;615;59;408;435;437;268
31;Very Good;F;SI2;63;58;408;434;436;274
31;Very Good;I;SI1;63;57;408;432;434;273
34;Very Good;F;SI1;628;56;566;442;446;279
27;Very Good;E;VVS2;597;61;567;424;427;254
27;Very Good;E;VVS2;594;64;567;416;419;248
35;Very Good;H;VS2;601;56;567;461;464;278
27;Very Good;F;IF;594;61;567;423;426;252
32;Ideal;I;VVS2;622;545;567;438;442;274
32;Ideal;I;VVS2;62;549;567;436;439;271
3;Ideal;H;VVS2;625;54;567;43;43;27
3;Ideal;F;VS2;626;54;567;43;433;27
3;Very Good;I;VS1;618;63;567;429;426;264
3;Premium;I;VS1;616;61;567;428;423;262
28;Premium;F;VS2;596;61;567;428;425;254
27;Premium;D;VS2;596;61;567;426;423;253
4;Good;J;VS1;64;56;567;466;469;299
31;Good;D;VS2;636;56;567;426;432;273
33;Good;D;SI1;631;55;567;438;44;277
33;Good;D;SI1;631;55;567;442;446;28
33;Ideal;D;SI1;62;56;567;444;447;276
3;Ideal;F;VS2;603;57;568;434;439;263
3;Ideal;F;VS2;621;57;568;427;43;266
38;Ideal;F;SI2;613;55;568;467;469;287
38;Ideal;F;SI2;62;55;568;467;469;29
38;Ideal;F;SI2;609;56;568;469;474;287
39;Ideal;J;SI1;61;56;568;471;473;288
31;Ideal;F;SI1;612;55;568;437;44;268
36;Premium;I;VS1;62;59;568;453;46;283
3;Very Good;D;VS2;61;57;568;432;434;264
36;Good;H;VS2;637;55;568;449;452;287
36;Very Good;H;VS2;61;60;568;455;46;279
36;Premium;H;VS2;609;59;568;458;462;28
9;Fair;D;SI1;664;59;3382;597;592;395
9;Very Good;I;VS2;632;54;3382;61;608;385
102;Ideal;G;I1;615;56;3382;649;646;398
7;Ideal;G;VS1;605;56;3384;577;579;35
7;Ideal;G;VS1;619;55;3384;567;571;352
7;Ideal;G;VS1;606;57;3384;573;579;35
79;Ideal;E;SI1;62;57;3384;592;596;368
95;Fair;D;SI2;644;60;3384;606;602;389
71;Premium;H;IF;602;61;3384;58;576;348
76;Ideal;D;VS2;612;57;3384;591;589;361
78;Very Good;E;SI1;598;57;3385;598;602;359
9;Premium;I;VS2;591;59;3385;628;624;37
9;Premium;G;SI2;628;61;3385;614;609;384
72;Ideal;E;VS2;615;56;3385;571;577;353
91;Very Good;G;SI2;64;61;3387;605;608;388
91;Very Good;G;SI2;62;58;3387;613;62;382
9;Premium;H;SI1;626;58;3387;612;608;382
9;Premium;H;SI1;61;59;3387;616;611;374
9;Premium;H;SI1;621;61;3387;611;607;378
9;Very Good;H;SI1;623;63;3387;613;606;38
9;Premium;H;SI1;628;62;3387;609;605;381
9;Fair;H;SI1;654;56;3387;611;604;397
9;Fair;I;VS1;652;60;3387;6;596;39
77;Ideal;F;VS1;621;57;3387;588;584;364
9;Very Good;H;SI1;634;58;3387;616;611;389
9;Premium;H;SI1;614;60;3387;613;608;375
1;Fair;F;SI1;687;55;3387;606;588;411
101;Ideal;E;I1;62;57;3388;637;641;396
91;Very Good;G;SI2;618;59;3388;617;623;383
9;Very Good;H;SI1;63;55;3388;612;616;387
9;Very Good;H;SI1;632;59;3388;608;614;386
11;Premium;H;SI2;592;59;3388;68;674;401
74;Ideal;G;VVS1;621;56;3388;578;582;36
7;Premium;E;VVS2;61;59;3389;564;571;35
74;Very Good;G;VS1;609;59;3389;59;586;358
73;Ideal;G;VS2;602;55;3389;585;59;354
78;Ideal;D;SI1;622;55;3389;592;595;369
88;Premium;D;SI2;609;61;3390;616;613;374
79;Ideal;E;SI2;61;57;3390;6;595;365
9;Good;E;SI1;638;61;3391;605;608;387
9;Very Good;G;SI2;612;57;3391;619;623;38
72;Ideal;I;VS2;603;57;3391;582;586;352
72;Ideal;I;VS2;614;56;3391;577;583;356
106;Premium;J;SI2;629;59;3391;643;639;403
84;Very Good;I;VVS2;617;56;3392;603;607;374
91;Premium;G;SI1;58;59;3392;645;638;372
85;Ideal;I;SI1;614;56;3392;606;612;374
104;Premium;E;SI2;601;58;3392;665;656;397
104;Premium;E;SI2;616;59;3392;651;647;4
77;Good;F;VS1;593;56;3393;598;603;356
71;Good;F;IF;621;62;3393;568;579;356
83;Premium;F;VS2;62;59;3393;6;596;371
76;Very Good;G;VVS2;615;59;3394;583;591;361
94;Very Good;H;SI2;619;57;3394;621;629;387
101;Premium;E;I1;598;58;3394;657;653;392
101;Good;I;SI1;584;64;3394;651;648;379
101;Premium;H;SI2;619;61;3394;634;629;391
101;Premium;H;SI2;609;59;3394;642;635;389
105;Very Good;J;SI2;609;60;3395;651;659;399
73;Ideal;G;VVS2;621;56;3396;578;581;359
61;Ideal;D;VVS2;622;54;3397;541;545;338
81;Ideal;G;VS2;615;55;3397;6;606;371
79;Very Good;F;VS1;586;57;3398;608;614;358
9;Good;H;SI1;632;61;3398;612;603;384
9;Premium;I;VS2;619;58;3398;618;623;384
9;Very Good;G;SI2;623;58;3398;615;62;385
9;Premium;I;VS2;618;59;3398;615;621;382
9;Very Good;I;VS2;624;58;3398;612;616;383
9;Good;I;VS2;625;59;3398;606;613;381
9;Good;I;VS1;628;57;3398;607;616;384
85;Premium;D;SI2;585;60;3398;623;621;364
81;Ideal;G;VS2;608;60;3398;598;6;364
101;Good;J;SI1;628;58;3399;628;633;396
101;Good;I;SI2;626;59;3399;624;635;394
101;Good;I;SI2;618;62;3399;628;635;39
7;Ideal;F;VS1;616;55;3399;568;571;351
7;Ideal;F;VS1;616;56;3399;565;572;35
92;Premium;F;SI1;585;57;3400;639;637;373
9;Good;E;SI1;643;62;3400;6;607;388
88;Premium;G;VS2;611;58;3400;619;615;377
92;Ideal;F;SI1;622;55;3400;625;619;387
74;Premium;E;VS1;611;58;3401;584;581;356
9;Good;E;SI2;632;57;3401;606;615;386
9;Good;E;SI2;634;60;3401;602;607;383
78;Very Good;F;VS1;606;57;3401;595;6;362
76;Ideal;D;VS2;618;55;3401;585;589;363
76;Ideal;E;SI1;612;56;3401;588;591;361
74;Ideal;G;VVS1;619;54;3402;58;584;36
81;Premium;G;VS1;617;59;3402;607;596;371
75;Ideal;E;VS1;62;55;3402;588;583;366
114;Fair;J;SI2;644;55;3403;656;654;422
7;Premium;E;IF;629;59;3403;566;559;34
85;Ideal;G;SI1;622;56;3403;606;609;378
91;Premium;D;SI2;62;62;3403;625;616;385
81;Very Good;H;VS1;625;57;3404;594;596;372
71;Ideal;F;VS1;615;57;3404;57;574;352
71;Ideal;F;VS1;611;56;3404;575;578;352
71;Ideal;F;VS1;615;57;3404;573;576;353
81;Ideal;E;SI1;623;57;3404;595;599;372
91;Very Good;F;SI2;63;59;3405;612;617;387
72;Very Good;G;IF;633;54;3405;564;573;36
71;Ideal;F;VS2;622;55;3405;572;576;357
1;Premium;F;I1;624;59;3405;638;634;397
71;Very Good;D;VS1;632;57;3406;563;567;357
71;Ideal;D;VS1;613;56;3406;575;577;353
9;Very Good;I;SI1;61;58;3407;619;623;379
9;Very Good;I;SI1;618;56;3407;619;624;384
9;Premium;G;SI1;606;60;3407;622;615;375
92;Fair;E;SI1;656;57;3407;61;607;399
104;Good;J;SI1;642;58;3407;642;634;41
9;Premium;G;SI1;606;61;3407;616;612;372
91;Good;D;SI2;641;62;3408;601;606;387
91;Very Good;H;SI2;584;63;3408;629;624;366
83;Premium;F;VS2;619;58;3408;605;601;373
72;Ideal;E;VS1;612;56;3409;578;583;355
72;Ideal;E;SI1;605;55;3409;58;586;353
72;Ideal;E;SI1;608;57;3409;577;58;352
7;Premium;D;VS1;625;60;3410;567;562;353
73;Very Good;D;VS2;605;59;3411;576;584;351
73;Ideal;G;VS1;607;57;3411;585;581;354
101;Good;I;SI2;641;58;3411;631;626;403
101;Premium;I;SI2;616;59;3411;64;635;393
107;Ideal;H;I1;621;55;3412;655;659;408
73;Ideal;D;VS2;627;53;3412;576;579;362
74;Very Good;G;VVS2;613;56;3413;585;59;36
79;Ideal;G;VS1;62;56;3413;591;593;367
81;Ideal;E;SI1;603;56;3413;605;613;367
91;Premium;H;SI1;609;58;3414;626;622;38
76;Very Good;E;VS1;621;58;3415;584;589;364
107;Ideal;H;SI1;615;54;3415;664;66;407
77;Very Good;F;VVS2;635;59;3415;577;572;365
107;Good;F;I1;643;59;3415;642;637;411
121;Good;G;I1;64;59;3415;678;673;432
1;Premium;J;SI1;627;57;3416;64;633;399
74;Good;E;VS1;634;55;3416;576;578;366
74;Very Good;E;VS1;628;59;3416;568;576;359
92;Very Good;H;SI2;628;59;3417;614;616;386
79;Ideal;H;VVS2;624;56;3417;591;594;37
72;Ideal;H;VVS2;617;55;3417;577;58;357
72;Ideal;H;VVS2;618;55;3417;575;577;356
101;Premium;H;SI1;592;58;3417;658;656;389
9;Very Good;J;VS1;624;58;3418;615;619;385
9;Ideal;J;VS1;621;57;3418;616;618;383
93;Good;F;SI2;594;61;3418;624;625;371
86;Fair;G;VS2;665;541;3418;589;597;394
109;Very Good;E;SI2;631;58;3418;651;646;409
8;Very Good;D;VS2;606;63;3419;594;59;359
7;Ideal;E;VS1;605;56;3419;578;583;351
7;Ideal;D;VS1;617;57;3419;571;574;353
75;Ideal;E;SI1;614;56;3419;583;589;36
7;Good;E;VS1;584;61;3419;585;589;343
7;Good;E;VS1;584;60;3419;584;587;342
96;Very Good;D;SI2;602;63;3419;636;63;381
96;Good;D;SI2;64;62;3419;616;613;393
72;Very Good;F;VVS2;636;59;3420;565;57;361
78;Very Good;E;VS1;609;57;3420;594;588;359
71;Very Good;D;VS1;62;61;3420;571;574;355
82;Ideal;H;VVS1;629;56;3420;599;591;374
8;Ideal;F;SI1;605;57;3420;602;607;366
93;Very Good;F;SI2;635;58;3420;614;605;387
101;Premium;J;SI2;63;60;3421;638;631;4
71;Ideal;E;VS2;62;55;3421;572;577;356
71;Ideal;F;SI1;612;55;3421;576;58;354
59;Ideal;E;VVS1;607;57;3422;541;545;329
81;Ideal;I;VS1;618;56;3422;597;6;37
81;Ideal;F;SI1;615;57;3422;601;606;371
9;Good;E;SI2;619;62;3422;614;618;381
1;Good;J;VS2;576;58;3422;659;656;379
1;Fair;J;VS2;653;61;3422;633;613;403
91;Good;F;SI1;64;57;3423;608;617;392
91;Premium;G;SI2;613;60;3423;617;62;379
91;Premium;H;SI2;627;58;3423;614;617;386
91;Ideal;H;SI2;603;57;3423;627;631;379
76;Ideal;H;VVS1;618;57;3423;582;586;361
9;Good;J;VS2;579;63;3423;632;635;367
9;Good;J;VS2;623;64;3423;609;617;382
109;Good;G;SI2;574;61;3424;682;675;389
76;Ideal;H;VS1;616;56;3424;585;59;362
9;Good;D;SI2;635;62;3425;609;613;388
7;Premium;D;VS1;612;60;3425;569;571;349
71;Very Good;G;VS1;62;53;3425;572;576;356
91;Ideal;G;SI2;622;57;3425;618;624;386
93;Good;G;SI2;645;563;3425;608;614;394
91;Good;H;SI1;639;60;3425;613;608;39
104;Good;J;SI2;642;59;3425;647;638;413
1;Fair;J;SI1;649;58;3427;629;623;406
1;Very Good;G;SI2;582;63;3427;653;649;379
72;Ideal;E;VS2;617;55;3427;58;577;357
102;Good;H;SI2;586;64;3427;632;626;368
1;Premium;G;SI2;607;59;3427;645;641;39
9;Good;F;SI1;643;57;3427;608;601;389
9;Ideal;G;SI2;627;55;3428;611;617;385
82;Ideal;F;SI1;611;56;3428;606;608;371
77;Good;D;VS2;643;56;3428;584;577;373
105;Ideal;I;VS2;622;56;3428;652;65;405
77;Very Good;D;VS2;631;57;3428;586;583;369
77;Premium;D;VS2;612;59;3428;591;586;36
77;Premium;D;VS2;613;60;3428;592;589;362
7;Very Good;E;VVS2;615;58;3429;567;571;35
78;Very Good;F;VS2;622;58;3429;586;59;366
8;Premium;F;VS2;616;58;3429;598;603;37
8;Ideal;F;VS2;627;54;3429;591;595;372
8;Good;F;VS2;632;55;3429;588;59;372
73;Ideal;E;VS2;616;56;3429;58;582;358
89;Ideal;E;SI2;624;56;3429;604;608;378
73;Ideal;H;IF;614;59;3429;577;583;356
9;Premium;I;VS2;598;61;3431;622;613;369
9;Premium;I;VS2;624;60;3431;616;606;381
76;Ideal;E;VS2;621;56;3431;583;587;363
71;Ideal;G;VS1;617;56;3431;572;575;353
71;Ideal;G;VS1;618;57;3431;569;573;353
71;Ideal;G;VS1;617;57;3431;57;575;353
71;Ideal;G;VS1;616;55;3431;571;575;353
71;Ideal;G;VS1;615;55;3431;572;577;354
71;Ideal;G;VS1;607;57;3431;576;58;351
71;Ideal;G;VS1;618;55;3431;571;576;355
79;Very Good;D;SI1;597;57;3432;596;599;357
74;Ideal;G;VS2;612;56;3434;582;585;357
91;Very Good;G;SI2;604;61;3435;621;628;377
75;Ideal;E;VS2;619;57;3435;581;583;36
71;Ideal;E;VS1;614;57;3435;581;578;356
79;Good;F;VS1;577;58;3436;606;614;352
9;Very Good;G;SI2;642;60;3437;602;609;389
9;Very Good;H;SI1;628;58;3437;613;616;386
9;Very Good;H;SI1;628;57;3437;614;618;387
9;Premium;F;SI1;626;62;3437;613;611;383
9;Fair;F;SI1;651;56;3437;608;605;395
93;Premium;H;SI2;63;59;3437;616;611;386
93;Premium;H;SI1;609;61;3437;624;62;379
91;Very Good;E;SI2;585;60;3438;631;634;37
91;Very Good;E;SI2;60;60;3438;623;628;375
73;Ideal;I;VS2;608;56;3438;582;585;355
82;Ideal;F;SI1;613;55;3439;606;608;372
101;Ideal;F;I1;622;54;3439;644;642;4
73;Ideal;D;VS2;62;56;3440;574;578;357
85;Ideal;E;SI2;607;55;3441;614;619;374
8;Premium;D;SI1;629;60;3441;594;589;372
73;Very Good;F;VVS2;619;59;3442;572;584;358
53;Ideal;D;VVS1;621;57;3442;515;518;321
77;Ideal;D;VS2;613;56;3442;587;59;361
86;Ideal;G;SI2;619;55;3442;611;614;379
82;Very Good;I;VVS1;628;58;3443;595;599;375
76;Good;D;VS2;635;55;3443;581;585;37
76;Ideal;D;VS2;612;57;3443;589;591;361
1;Fair;F;SI2;657;61;3443;613;611;402
109;Fair;J;VS2;646;58;3443;648;641;416
122;Very Good;J;SI2;635;58;3443;68;675;43
103;Ideal;F;I1;611;55;3444;651;654;399
71;Very Good;H;IF;602;61;3444;576;58;348
103;Premium;F;I1;623;59;3444;642;646;401
102;Premium;J;SI1;589;62;3444;651;643;381
78;Premium;E;VS1;625;57;3444;594;59;37
9;Very Good;I;VS2;614;58;3445;616;626;381
9;Very Good;G;SI2;62;59;3445;614;619;382
9;Premium;G;SI2;604;58;3445;625;63;379
9;Very Good;G;SI2;611;55;3445;621;626;381
9;Ideal;J;SI1;627;56;3445;621;616;388
7;Good;F;VVS2;625;58;3445;568;575;357
91;Very Good;G;SI1;631;63;3445;616;611;387
78;Premium;F;VS1;615;58;3446;593;598;366
51;Ideal;D;IF;62;56;3446;514;518;32
76;Ideal;F;VS1;616;56;3446;587;591;363
51;Ideal;D;IF;621;55;3446;512;513;319
7;Ideal;E;VS1;61;56;3446;57;577;35
81;Ideal;H;SI1;614;56;3446;6;605;37
9;Very Good;H;SI1;626;58;3447;608;612;382
9;Very Good;I;VS1;626;58;3447;614;617;385
9;Good;I;VS1;628;59;3447;611;618;386
9;Good;H;SI1;628;62;3447;605;609;381
9;Very Good;H;SI1;61;59;3447;611;616;374
9;Very Good;H;SI1;623;63;3447;606;613;38
9;Very Good;H;SI1;587;59;3447;63;635;371
7;Premium;G;IF;60;59;3447;575;579;346
9;Good;H;SI1;621;61;3447;607;611;378
76;Premium;E;VS2;605;56;3447;598;595;361
7;Ideal;D;VS2;627;57;3448;565;567;355
72;Very Good;G;VVS2;601;60;3449;579;582;349
104;Very Good;I;SI2;616;58;3449;647;658;402
9;Very Good;E;SI2;642;54;3449;608;611;391
9;Good;E;SI1;638;56;3449;617;609;391
1;Premium;E;SI2;629;61;3450;63;623;394
1;Good;E;SI2;643;58;3450;618;611;395
72;Ideal;D;VS2;621;54;3450;576;581;359
1;Ideal;E;SI2;629;56;3450;632;63;397
1;Ideal;E;SI2;629;56;3450;632;63;397
1;Premium;E;SI2;61;59;3450;64;633;388
101;Ideal;E;I1;62;57;3450;641;637;396
7;Premium;G;VVS2;593;54;3450;589;578;346
77;Premium;F;VVS2;605;56;3450;594;59;358
1;Premium;E;SI2;585;59;3450;662;651;384
7;Ideal;G;VS2;616;56;3451;57;573;352
102;Ideal;J;VVS2;627;57;3451;645;637;402
93;Very Good;H;SI2;619;57;3452;625;631;389
9;Very Good;G;SI2;631;55;3452;616;613;388
84;Very Good;E;SI1;588;58;3453;616;628;366
73;Ideal;E;SI1;615;56;3453;579;582;357
82;Ideal;F;VS2;619;57;3453;599;596;37
91;Premium;H;SI2;609;61;3453;624;618;378
9;Good;F;SI2;639;55;3453;615;612;392
74;Ideal;F;VS2;619;57;3454;579;581;359
3;Very Good;E;VS1;63;57;568;425;429;269
36;Good;H;VS2;635;54;568;455;459;29
36;Ideal;I;VS1;605;57;568;456;459;277
36;Good;I;VS1;633;56;568;451;456;287
36;Ideal;H;VS2;621;55;568;457;458;284
36;Ideal;I;VS1;621;56;568;455;459;284
3;Good;D;VS2;631;58;568;426;43;27
36;Ideal;H;VS2;621;55;568;457;461;285
3;Good;E;VS1;632;57;568;426;429;27
36;Very Good;H;VS2;60;62;568;458;462;276
36;Very Good;I;VS1;609;61;568;458;461;28
36;Very Good;I;VS1;603;60;568;458;464;278
36;Ideal;I;VS1;621;57;568;454;458;283
26;Very Good;E;VVS2;605;55;569;41;416;25
35;Ideal;J;IF;618;55;569;454;456;281
35;Ideal;J;IF;618;53;569;458;461;284
3;Ideal;F;VS2;611;55;569;437;432;266
3;Ideal;F;VS2;623;58;569;426;423;264
33;Ideal;I;VVS1;617;557;570;443;445;274
41;Good;G;SI2;637;55;570;47;475;301
3;Good;F;VS1;637;56;570;426;428;272
3;Premium;E;VS2;617;60;570;428;431;265
3;Ideal;F;VS1;617;56;570;432;434;267
3;Ideal;F;VS1;61;56;570;435;437;266
3;Premium;F;VS1;61;58;570;433;436;265
3;Very Good;F;VS1;61;60;570;43;422;26
3;Ideal;F;VS1;613;55;570;432;436;266
3;Ideal;F;VS1;626;57;570;429;434;27
23;Premium;F;VVS2;613;59;571;399;394;243
36;Very Good;I;VVS2;597;55;571;465;469;279
74;Ideal;D;VS2;622;56;3454;579;581;361
78;Ideal;D;SI2;614;57;3454;591;594;364
7;Ideal;D;SI1;618;56;3454;57;572;353
96;Good;H;SI2;567;62;3454;651;639;366
102;Very Good;E;I1;604;62;3455;647;652;392
102;Premium;J;SI2;614;60;3455;65;644;397
9;Ideal;I;SI1;623;57;3455;612;615;382
102;Ideal;E;SI2;623;56;3455;642;637;398
75;Ideal;D;VS2;624;55;3456;583;58;363
86;Ideal;E;SI1;623;54;3456;613;607;38
94;Premium;F;SI2;624;58;3456;623;617;387
71;Ideal;F;VS1;621;56;3457;569;575;355
9;Premium;F;SI2;611;54;3457;629;627;384
105;Premium;J;SI2;609;60;3457;659;651;399
9;Very Good;F;SI2;631;58;3457;613;611;386
9;Very Good;F;SI2;631;56;3457;618;612;388
9;Premium;F;SI2;616;58;3457;623;615;381
15;Premium;H;I1;601;57;3457;74;728;442
104;Very Good;J;SI2;628;57;3459;644;65;406
102;Ideal;G;I1;612;56;3459;647;65;397
9;Premium;J;VVS2;625;61;3459;615;608;382
73;Ideal;G;VS1;609;59;3459;579;583;354
72;Premium;D;VVS2;60;57;3459;592;584;353
82;Very Good;G;VS1;633;56;3460;596;598;378
8;Very Good;F;VS1;637;56;3460;587;59;375
103;Ideal;F;SI2;626;57;3461;644;64;402
71;Very Good;F;VVS1;618;55;3461;571;577;355
101;Fair;G;SI2;651;58;3461;629;621;407
101;Premium;G;SI2;615;58;3461;651;644;398
106;Ideal;F;SI2;627;56;3461;652;647;407
101;Premium;I;SI2;629;58;3461;634;631;398
74;Premium;D;VS1;623;58;3461;579;577;36
101;Good;G;SI2;64;59;3461;634;631;405
96;Ideal;I;VS2;598;57;3462;642;639;383
74;Premium;E;VS1;611;58;3462;581;584;356
75;Ideal;E;VS1;62;55;3462;583;588;366
101;Very Good;J;SI2;635;59;3462;63;636;402
81;Very Good;D;SI1;631;57;3462;591;594;374
74;Ideal;G;VVS2;622;57;3462;575;579;359
73;Ideal;F;VVS2;617;54;3463;582;576;357
91;Very Good;D;SI2;62;62;3463;616;625;385
73;Ideal;H;VVS2;616;56;3463;58;582;357
7;Good;D;VS1;604;62;3463;573;576;347
71;Very Good;E;VS1;626;59;3464;568;576;358
71;Very Good;E;VS1;616;59;3464;565;572;35
9;Very Good;I;SI2;605;56;3464;622;624;377
73;Ideal;D;VS2;616;56;3464;578;582;357
71;Ideal;E;VS1;604;57;3464;575;581;349
71;Good;E;VS1;594;61;3464;58;589;347
1;Good;I;SI2;639;60;3465;626;63;401
1;Ideal;J;SI2;621;56;3465;634;641;396
1;Very Good;J;SI1;619;62;3465;633;636;393
56;Ideal;D;VVS1;619;56;3465;528;532;328
71;Very Good;D;VS1;629;56;3465;565;57;357
9;Very Good;F;SI2;634;60;3465;606;609;385
72;Ideal;E;VS1;625;57;3465;573;576;359
9;Good;F;SI2;659;60;3465;598;601;395
9;Good;H;SI1;644;58;3465;604;608;39
125;Good;I;SI2;605;64;3465;691;682;415
103;Good;G;SI2;639;60;3466;633;637;406
73;Good;E;VS1;59;61;3466;588;592;348
73;Ideal;D;VS2;614;56;3467;581;578;356
9;Very Good;F;SI2;613;60;3468;618;622;38
55;Ideal;D;VVS2;608;56;3468;529;532;323
55;Ideal;D;VVS2;615;56;3468;526;528;324
55;Ideal;D;VVS2;608;56;3468;531;534;324
7;Ideal;F;VS2;61;55;3468;574;579;352
77;Ideal;H;VS1;613;56;3468;591;597;364
9;Premium;I;SI1;621;59;3468;62;617;384
111;Premium;I;SI2;625;56;3469;663;655;412
73;Ideal;E;VS2;617;57;3470;575;578;355
9;Good;F;SI2;579;62;3470;623;635;364
7;Premium;D;VS1;625;60;3471;562;567;353
8;Very Good;F;VS2;621;60;3471;586;592;366
